player_id,Y,R,YR,fouls,fouled,offsides,crosses,interceptions,tklw,pens_won,pens_conceded,OG,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
8114,5,0,0,10,10,0,3,15,8,0,0,0,37,7,10,41.2
8115,5,0,0,14,33,1,7,9,31,0,0,0,110,14,20,41.2
8116,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0
8117,5,0,0,28,19,0,86,27,31,0,1,0,103,21,9,70.0
8118,0,0,0,9,4,0,6,4,5,1,0,0,24,6,12,33.3
8119,4,0,0,34,33,2,17,37,36,0,0,0,108,44,37,54.3
8120,1,0,0,4,4,0,0,1,1,0,0,0,8,1,2,33.3
8121,0,0,0,1,0,0,0,1,1,0,0,0,2,1,2,33.3
8122,3,0,0,50,8,0,114,21,37,0,0,0,133,22,18,55.0
8123,7,0,0,19,15,2,36,22,19,1,0,0,104,15,24,38.5
8124,7,1,1,18,23,2,0,50,34,0,0,1,182,124,61,67.0
8125,2,0,0,6,3,0,14,6,4,0,0,0,17,1,6,14.3
8126,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0
8127,8,0,0,44,36,0,47,28,35,0,0,0,182,43,43,50.0
8128,0,0,0,0,5,0,0,0,0,0,0,0,25,13,1,92.9
8129,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0
8130,2,0,0,12,25,1,18,8,13,1,1,0,49,3,12,20.0
8131,2,0,0,39,12,0,5,3,6,0,0,0,44,81,77,51.3
8132,8,1,0,30,27,1,12,31,19,0,0,1,222,15,29,34.1
8133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
8134,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0.0
8135,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
8136,2,0,0,17,16,0,4,33,21,0,1,0,79,32,23,58.2
8137,2,0,0,23,51,1,78,7,14,0,0,0,90,12,12,50.0
8138,4,0,0,35,50,4,8,8,7,0,0,0,71,46,82,35.9
8139,5,0,0,36,16,2,94,25,15,0,1,0,102,17,26,39.5
8140,2,0,0,17,17,13,28,5,5,0,0,0,53,32,45,41.6
8141,1,0,0,10,10,0,18,3,7,0,1,0,19,3,2,60.0
8142,3,0,0,1,1,0,0,0,0,0,1,0,24,2,0,100.0
8143,0,0,0,5,14,0,16,10,9,0,0,0,31,2,3,40.0
8144,2,0,0,13,9,0,13,7,8,0,0,0,29,1,4,20.0
8145,5,0,0,31,12,1,0,30,21,0,0,0,82,83,51,61.9
8146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
8147,0,0,0,8,9,3,4,4,5,0,0,0,34,14,32,30.4
8148,0,0,0,1,1,0,0,1,2,0,0,0,2,0,1,0.0
8149,0,0,0,0,3,0,0,1,2,0,0,0,22,1,0,100.0
8150,2,1,1,8,3,0,32,16,20,0,1,0,73,24,38,38.7
8151,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
8152,2,0,0,1,3,0,0,1,0,0,0,0,41,19,1,95.0
8153,1,0,0,13,15,4,97,10,14,0,0,0,94,9,24,27.3
8154,5,0,0,10,34,3,159,26,34,1,0,0,180,28,17,62.2
8155,3,0,0,10,8,4,0,0,1,0,0,0,7,19,22,46.3
8156,3,0,0,9,9,0,24,7,9,0,0,0,60,9,17,34.6
8157,1,1,0,16,42,4,88,18,8,0,0,0,72,22,23,48.9
8158,2,1,0,0,5,0,0,1,0,0,0,0,49,7,1,87.5
8159,1,0,0,5,2,0,9,1,1,0,0,0,12,0,5,0.0
8160,2,0,0,0,6,0,0,0,0,0,0,0,36,10,1,90.9
8161,1,0,0,14,25,2,22,4,10,0,1,0,57,6,4,60.0
8162,6,0,0,53,23,29,15,7,18,1,0,0,50,136,110,55.3
8163,2,0,0,4,2,0,0,2,1,0,0,0,14,1,4,20.0
8164,4,0,0,22,32,2,102,22,24,1,0,0,147,17,25,40.5
8165,9,0,0,37,13,1,4,47,26,0,2,0,212,107,75,58.8
8166,4,0,0,29,26,15,4,4,6,1,0,0,21,23,38,37.7
8167,1,0,0,0,4,0,0,0,0,0,0,0,23,9,0,100.0
8168,2,0,0,13,23,4,205,19,12,0,0,0,117,6,26,18.8
8169,5,0,0,28,54,3,19,14,23,1,0,0,91,21,32,39.6
8170,2,0,0,26,11,3,23,9,13,3,0,0,45,14,28,33.3
8171,4,0,0,16,11,1,5,10,16,0,0,0,56,34,44,43.6
8172,10,0,0,43,19,1,11,32,35,0,0,0,213,35,26,57.4
8173,1,0,0,7,3,0,19,3,6,0,0,0,39,12,15,44.4
8174,3,0,0,2,3,0,0,0,1,0,1,0,83,8,1,88.9
8175,2,1,1,2,3,1,2,1,2,0,0,0,7,0,1,0.0
8176,0,0,0,0,4,0,0,2,0,0,0,0,22,6,1,85.7
8177,3,0,0,16,23,0,2,27,20,1,0,1,79,29,39,42.6
8178,5,0,0,12,9,0,30,23,13,0,2,0,83,21,23,47.7
8179,3,0,0,10,9,6,17,7,8,0,0,0,49,11,17,39.3
8180,6,0,0,22,44,1,88,35,33,0,1,0,162,32,37,46.4
8181,1,0,0,7,3,0,0,2,1,0,0,0,13,6,5,54.5
8182,1,0,0,3,4,0,1,13,6,0,0,0,36,4,3,57.1
8183,8,1,1,48,26,0,1,45,51,0,0,0,214,47,34,58.0
8184,1,0,0,3,2,0,6,2,9,0,0,0,28,1,1,50.0
8185,0,0,0,0,3,0,0,0,0,0,0,0,13,2,0,100.0
8186,1,0,0,12,5,1,0,2,3,0,0,0,5,14,11,56.0
8187,1,0,0,12,20,7,17,4,7,1,0,0,40,8,15,34.8
8188,3,0,0,14,3,1,0,20,6,0,1,0,117,59,28,67.8
8189,1,0,0,15,34,2,4,16,16,0,0,0,114,4,6,40.0
8190,1,1,0,14,9,3,24,4,14,0,1,0,54,3,13,18.8
8191,2,0,0,2,0,0,0,3,1,0,0,0,6,2,3,40.0
8192,1,0,0,2,4,0,12,2,1,0,0,0,5,0,0,0.0
8193,1,0,0,3,2,0,16,6,10,0,0,0,26,3,0,100.0
8194,3,0,0,8,7,7,2,1,4,1,0,0,27,12,19,38.7
8195,8,0,0,33,18,3,92,11,31,0,1,0,97,17,16,51.5
8196,1,0,0,1,2,0,0,1,1,0,1,1,52,8,0,100.0
8197,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
8198,4,0,0,22,24,0,7,22,14,0,2,0,63,24,13,64.9
8199,7,0,0,19,11,0,6,44,39,0,1,0,177,18,16,52.9
8200,3,1,0,18,21,1,49,3,12,1,0,0,63,5,10,33.3
8201,5,1,1,9,10,1,33,0,5,0,0,0,11,1,4,20.0
8202,7,0,0,36,19,1,127,36,42,1,0,0,127,31,26,54.4
8203,9,0,0,27,24,0,79,34,33,0,0,0,217,16,23,41.0
8204,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0.0
8205,1,0,0,8,16,0,0,4,4,0,0,0,45,6,15,28.6
8206,3,0,0,14,9,0,2,3,7,0,0,0,52,16,6,72.7
8207,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
8208,1,0,0,15,54,0,50,7,13,0,0,0,82,10,6,62.5
8209,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0.0
8210,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0
8211,6,0,0,41,38,1,60,24,28,0,0,0,181,38,52,42.2
8212,6,0,0,65,51,13,7,2,1,0,0,0,41,161,204,44.1
8213,10,0,0,33,41,4,22,28,32,0,0,0,111,19,17,52.8
8214,4,0,0,24,28,3,67,58,34,0,1,1,209,60,41,59.4
8215,0,0,0,16,16,7,27,3,9,0,0,0,68,45,50,47.4
8216,0,0,0,2,0,1,0,0,0,0,0,0,4,1,1,50.0
8217,3,0,0,14,6,2,2,17,18,0,1,0,102,41,16,71.9
8218,4,0,0,16,19,2,17,17,23,1,0,0,117,9,19,32.1
8219,2,0,0,11,4,0,1,16,18,0,0,0,59,46,18,71.9
8220,6,0,0,40,30,1,24,81,31,0,0,0,145,152,98,60.8
8221,1,0,0,5,1,1,4,2,6,0,0,0,16,7,9,43.8
8222,15,1,1,41,24,1,64,21,37,0,1,0,111,7,14,33.3
8223,1,0,0,1,4,0,14,1,5,0,0,0,24,0,2,0.0
8224,7,0,0,26,59,0,29,10,37,0,0,0,108,6,10,37.5
8225,0,0,0,0,2,0,0,0,1,0,0,0,75,3,0,100.0
8226,2,0,0,25,16,3,37,8,4,0,0,0,43,19,15,55.9
8227,4,1,0,37,16,13,7,4,3,0,0,0,35,56,55,50.5
8228,1,0,0,10,15,2,63,14,17,0,0,1,67,13,14,48.1
8229,5,0,0,7,2,1,11,30,11,0,0,0,89,65,43,60.2
8230,1,1,0,17,4,0,19,11,15,0,0,0,85,22,9,71.0
8231,2,0,0,15,2,0,2,18,11,0,0,0,51,21,24,46.7
8232,0,0,0,2,6,0,0,1,6,0,0,0,12,7,5,58.3
8233,0,0,0,2,1,2,0,0,1,0,0,0,3,1,10,9.1
8234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8235,2,0,0,15,9,0,40,4,6,0,1,0,34,5,12,29.4
8236,2,0,0,22,7,0,27,11,22,0,0,0,44,13,18,41.9
8237,4,0,0,32,27,2,54,23,26,0,1,0,125,12,22,35.3
8238,1,0,0,12,15,2,6,0,1,0,0,0,14,6,17,26.1
8239,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0.0
8240,9,1,1,20,26,3,7,38,12,0,1,0,131,72,51,58.5
8241,8,0,0,23,15,0,20,19,24,0,0,0,54,19,23,45.2
8242,0,0,0,0,1,1,2,1,1,0,0,0,1,0,1,0.0
8243,8,0,0,31,32,3,1,30,34,0,1,0,128,98,53,64.9
8244,1,0,0,12,2,0,8,4,4,0,0,0,17,22,14,61.1
8245,0,0,0,2,3,0,1,0,1,0,0,0,5,7,1,87.5
8246,0,0,0,1,2,0,0,0,0,0,0,0,5,5,3,62.5
8247,4,0,0,26,7,0,12,19,13,0,0,0,53,22,22,50.0
8248,6,0,0,30,44,2,138,27,33,0,1,0,143,9,12,42.9
8249,12,0,0,46,18,3,1,31,13,0,2,1,96,80,50,61.5
8250,10,0,0,36,72,4,151,61,64,0,1,0,163,31,24,56.4
8251,1,0,0,12,26,12,1,1,3,0,0,0,28,13,25,34.2
8252,7,0,0,27,7,0,2,25,26,0,1,0,86,45,22,67.2
8253,3,0,0,33,43,0,7,21,20,0,0,0,146,26,30,46.4
8254,1,0,0,8,11,1,12,1,10,0,0,0,32,3,6,33.3
8255,1,0,0,4,2,1,3,4,9,0,0,0,21,0,2,0.0
8256,5,1,1,10,16,0,22,1,2,1,0,0,26,2,7,22.2
8257,0,0,0,0,0,0,1,1,0,0,0,0,6,2,4,33.3
8258,2,0,0,35,16,1,4,19,27,0,0,0,140,16,23,41.0
8259,0,0,0,2,1,0,0,1,0,0,0,0,1,0,1,0.0
8260,0,0,0,3,3,0,9,4,3,0,0,0,8,5,4,55.6
8261,0,0,0,28,13,1,55,12,22,0,0,0,68,9,17,34.6
8262,2,0,0,4,7,0,1,11,6,0,0,0,26,13,11,54.2
8263,5,0,0,15,56,1,36,16,24,0,0,0,120,12,15,44.4
8264,2,0,0,18,18,14,0,1,2,1,0,0,24,27,39,40.9
8265,12,0,0,38,60,0,169,44,60,1,0,0,215,27,21,56.3
8266,1,0,0,3,8,1,6,1,0,1,0,0,7,0,2,0.0
8267,1,0,0,26,20,0,69,23,31,0,0,0,127,20,32,38.5
8268,2,0,0,32,34,17,61,8,18,0,0,0,115,23,79,22.5
8269,8,0,0,60,29,5,36,29,39,1,0,0,175,47,61,43.5
8270,0,0,0,0,6,1,0,1,1,0,0,0,7,0,8,0.0
8271,1,0,0,5,4,0,21,14,11,0,0,0,43,15,22,40.5
8272,2,0,0,16,30,13,3,5,5,0,0,0,39,25,31,44.6
8273,9,0,0,40,23,2,175,46,34,0,0,0,151,29,49,37.2
8274,0,0,0,0,0,1,3,1,0,0,0,0,6,1,2,33.3
8275,1,0,0,0,7,1,17,6,6,0,0,0,27,6,5,54.5
8276,7,0,0,22,16,12,72,8,10,0,0,0,75,13,30,30.2
8277,3,0,0,7,2,1,9,16,28,0,0,0,85,24,20,54.5
8278,0,0,0,0,1,0,0,1,0,0,0,0,4,1,1,50.0
8279,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0.0
8280,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0.0
8281,2,0,0,6,4,2,8,3,0,0,0,0,16,6,20,23.1
8282,3,0,0,7,4,1,0,6,1,0,0,0,20,11,7,61.1
8283,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.0
8284,0,0,0,6,2,0,4,1,1,0,0,0,3,0,8,0.0
8285,2,0,0,7,3,0,0,18,17,0,0,0,65,27,21,56.3
8286,1,0,0,29,25,6,35,9,21,0,0,0,74,26,24,52.0
8287,1,0,0,9,16,5,65,9,5,0,0,0,86,9,5,64.3
8288,3,0,0,42,52,4,179,18,24,2,0,0,140,26,67,28.0
8289,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0.0
8290,0,0,0,2,0,0,0,2,3,0,1,0,5,1,5,16.7
8291,1,0,0,8,5,0,24,10,13,1,0,0,30,21,9,70.0
8292,3,0,0,15,14,0,50,21,20,0,0,0,71,12,20,37.5
8293,11,0,0,33,38,0,18,33,30,0,0,0,191,19,14,57.6
8294,1,0,0,0,2,0,0,0,1,0,0,0,40,3,0,100.0
8295,2,0,0,12,8,2,76,14,22,0,0,0,92,21,22,48.8
8296,6,0,0,31,24,0,4,34,28,0,0,0,144,32,29,52.5
8297,2,0,0,16,3,3,24,1,3,0,1,0,23,3,2,60.0
8298,1,0,0,11,6,0,38,8,14,0,0,0,63,24,19,55.8
8299,2,0,0,8,3,3,10,5,8,0,0,0,24,11,10,52.4
8300,4,0,0,25,10,0,26,11,22,1,0,0,86,19,17,52.8
8301,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0
8302,8,1,1,40,30,8,98,20,15,0,0,1,119,25,32,43.9
8303,1,0,0,11,20,2,41,9,16,1,1,0,70,12,21,36.4
8304,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0
8305,0,0,0,8,4,1,0,0,1,0,0,0,7,4,5,44.4
8306,9,0,0,47,23,0,42,54,46,0,0,0,174,71,50,58.7
8307,0,0,0,1,0,0,1,2,2,0,0,0,9,0,3,0.0
8308,5,0,0,18,5,0,0,27,17,0,0,0,62,43,42,50.6
8309,1,0,0,7,4,0,0,0,0,0,0,0,5,7,6,53.8
8310,9,0,0,70,20,1,0,40,39,0,0,0,111,58,37,61.1
8311,0,0,0,21,12,2,10,19,30,0,0,0,69,14,16,46.7
8312,4,1,0,14,6,1,4,16,6,0,1,0,18,11,16,40.7
8313,1,0,0,1,3,1,0,4,3,0,0,0,18,2,6,25.0
8314,0,0,0,1,3,2,1,0,2,0,0,0,8,3,4,42.9
8315,3,1,1,26,12,0,1,16,12,0,0,0,97,53,30,63.9
8316,8,0,0,27,17,0,55,16,18,0,1,0,83,30,27,52.6
8317,2,1,0,22,22,2,18,16,19,0,1,1,58,12,14,46.2
8318,4,0,0,21,26,0,15,26,19,0,1,0,125,35,24,59.3
8319,1,0,0,7,2,1,1,16,12,0,0,0,77,19,19,50.0
8320,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
8321,1,0,0,2,1,0,0,0,2,0,0,0,4,5,5,50.0
8322,2,0,0,14,26,0,49,7,14,0,0,0,95,7,10,41.2
8323,3,0,0,0,1,0,0,0,1,0,0,0,25,10,1,90.9
8324,1,0,0,13,16,2,31,3,10,0,0,0,46,13,17,43.3
8325,2,1,0,13,11,10,2,2,1,1,0,0,23,33,36,47.8
8326,2,0,0,10,11,3,1,2,8,1,0,0,15,15,31,32.6
8327,8,0,0,30,15,1,273,30,41,0,1,0,186,37,23,61.7
8328,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0.0
8329,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0.0
8330,3,0,0,7,3,1,1,0,4,0,0,0,20,17,22,43.6
8331,1,0,0,2,6,0,0,0,0,0,0,0,8,2,1,66.7
8332,0,0,0,2,2,0,8,2,0,0,0,1,11,0,3,0.0
8333,8,1,1,47,57,0,84,48,39,0,0,0,236,15,21,41.7
8334,8,0,0,51,33,1,18,35,41,1,1,0,152,54,47,53.5
8335,2,0,0,18,12,12,3,6,19,0,0,0,109,16,40,28.6
8336,0,0,0,3,2,1,0,4,2,0,0,0,3,4,12,25.0
8337,5,1,0,25,10,0,2,15,10,1,1,0,53,35,25,58.3
8338,4,0,0,21,16,12,6,3,10,0,0,0,42,26,39,40.0
8339,10,4,2,34,13,0,3,41,17,0,2,0,157,86,34,71.7
8340,0,0,0,3,2,0,15,0,2,0,0,0,9,1,5,16.7
8341,5,0,0,10,25,2,123,4,14,0,0,0,87,7,15,31.8
8342,0,0,0,7,25,0,53,7,6,0,0,0,58,1,8,11.1
8343,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0
8344,3,0,0,12,29,3,35,2,6,0,0,0,41,11,12,47.8
8345,2,0,0,9,10,0,59,5,6,0,0,0,48,7,10,41.2
8346,1,0,0,6,16,1,11,6,5,0,0,0,27,3,6,33.3
8347,1,0,0,14,32,1,96,18,27,0,0,0,172,16,27,37.2
8348,4,0,0,12,9,4,25,9,11,0,0,0,54,0,6,0.0
8349,1,1,0,27,29,6,43,7,22,3,0,0,95,8,31,20.5
8350,6,0,0,18,17,2,4,22,17,0,1,0,84,39,19,67.2
8351,3,0,0,9,6,0,1,15,4,0,0,0,45,30,16,65.2
8352,5,0,0,42,59,20,41,14,18,0,0,0,115,95,110,46.3
8353,0,0,0,0,0,0,7,0,1,0,0,0,6,0,4,0.0
8354,0,0,0,1,0,0,2,2,1,0,0,0,2,6,1,85.7
8355,2,0,0,10,7,0,3,1,2,0,0,0,31,31,34,47.7
8356,4,0,0,12,5,0,0,12,6,0,1,0,19,15,10,60.0
8357,4,0,0,32,10,5,0,37,14,0,1,1,121,61,40,60.4
8358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
8359,5,0,0,25,8,5,78,20,17,0,0,0,87,30,21,58.8
8360,2,0,0,21,29,2,19,6,16,0,0,0,72,9,14,39.1
8361,4,0,0,43,30,20,15,4,4,2,0,0,34,29,68,29.9
8362,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
8363,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0.0
8364,8,0,0,37,21,5,176,39,53,0,1,0,138,50,22,69.4
8365,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0.0
8366,5,0,0,1,8,0,0,0,0,0,0,0,42,16,2,88.9
8367,9,0,0,22,10,1,27,10,20,0,0,0,76,11,16,40.7
8368,2,0,0,10,32,3,17,5,4,0,0,0,51,18,24,42.9
8369,8,0,0,32,48,2,38,39,37,0,1,1,112,18,18,50.0
8370,1,0,0,20,31,7,28,9,16,0,0,0,90,31,46,40.3
8371,2,0,0,24,6,3,20,10,24,0,0,0,54,36,18,66.7
8372,3,0,0,60,24,11,2,2,6,0,1,0,53,51,91,35.9
8373,6,0,0,21,20,0,3,36,37,0,1,0,141,85,50,63.0
8374,6,1,1,12,4,0,0,11,16,0,0,0,30,3,4,42.9
8375,2,0,0,37,73,19,60,10,23,1,0,0,98,29,32,47.5
8376,8,1,1,35,52,1,123,55,52,0,0,0,263,54,35,60.7
8377,0,0,0,6,5,0,4,1,3,0,0,0,9,5,13,27.8
8378,0,0,0,1,3,0,1,2,0,0,0,0,11,3,2,60.0
8379,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0.0
8380,5,1,1,24,49,3,140,16,17,0,0,0,112,17,23,42.5
8381,0,0,0,10,3,0,72,6,11,0,0,0,27,3,4,42.9
8382,2,0,0,12,8,0,106,14,10,0,0,0,104,6,7,46.2
8383,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
8384,0,0,0,2,2,0,0,0,0,0,0,0,3,2,2,50.0
8385,2,0,0,1,5,0,0,0,3,0,1,0,73,10,1,90.9
8386,6,0,0,27,25,1,7,30,26,0,1,0,121,42,27,60.9
8387,7,0,0,34,43,4,84,23,26,0,0,0,166,21,23,47.7
8388,8,0,0,34,41,0,1,29,22,0,2,0,123,75,44,63.0
8389,0,0,0,0,2,0,0,0,0,0,0,0,5,1,0,100.0
8390,2,0,0,12,19,4,125,18,17,0,1,0,132,6,15,28.6
8391,0,0,0,12,7,1,22,5,3,0,0,0,24,2,5,28.6
8392,2,0,0,8,6,0,19,2,3,0,0,0,20,1,11,8.3
8393,7,0,0,46,47,1,23,41,46,0,0,0,191,19,28,40.4
8394,0,0,0,7,6,1,1,1,2,0,0,0,11,0,1,0.0
8395,5,0,0,26,30,0,81,20,31,1,1,0,147,10,10,50.0
8396,5,0,0,23,23,0,0,20,14,0,1,0,81,74,53,58.3
8397,4,0,0,9,12,0,0,27,19,0,0,0,106,47,44,51.6
8398,0,0,0,0,2,1,2,0,0,0,0,0,6,10,8,55.6
8399,4,0,0,3,7,0,0,2,0,0,3,0,51,14,0,100.0
8400,3,0,0,30,24,0,4,32,17,0,1,0,104,45,47,48.9
8401,0,0,0,2,4,2,1,4,3,0,0,0,13,1,5,16.7
8402,6,0,0,15,19,0,23,19,18,0,0,0,77,11,10,52.4
8403,8,2,1,92,66,29,19,12,14,3,1,0,87,47,60,43.9
8404,6,1,0,23,12,1,6,19,18,0,0,0,94,22,20,52.4
8405,1,1,0,23,15,1,84,18,22,0,0,0,91,9,22,29.0
8406,1,0,0,5,3,0,19,2,5,0,0,0,18,3,4,42.9
8407,4,0,0,22,28,16,13,9,9,0,0,0,86,26,47,35.6
8408,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
8409,8,0,0,66,41,3,145,28,42,0,0,0,189,47,64,42.3
8410,6,1,0,27,14,0,3,22,16,0,0,0,73,49,18,73.1
8411,6,0,0,24,22,3,47,25,41,0,0,0,79,44,38,53.7
8412,0,0,0,4,4,0,14,3,2,0,0,0,15,2,7,22.2
8413,3,0,0,55,27,8,39,7,14,0,0,0,70,31,34,47.7
8414,0,0,0,24,29,0,4,22,19,0,0,0,175,7,2,77.8
8415,2,0,0,13,12,1,9,7,15,0,0,0,44,6,14,30.0
8416,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,100.0
8417,4,0,0,10,8,3,17,13,12,0,0,0,36,7,11,38.9
8418,7,1,0,29,12,0,3,50,25,0,0,1,165,55,44,55.6
8419,3,0,0,14,10,0,1,20,8,0,0,0,60,22,3,88.0
8420,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0.0
8421,1,0,0,3,4,0,10,4,9,0,0,0,13,5,3,62.5
8422,3,0,0,13,14,2,70,7,10,0,0,0,69,9,19,32.1
8423,0,0,0,3,2,0,8,3,8,0,0,0,28,1,3,25.0
8424,0,0,0,5,7,1,5,1,5,0,1,0,13,4,7,36.4
8425,1,0,0,12,19,1,19,6,4,0,0,0,36,2,10,16.7
8426,7,0,0,37,48,17,16,13,10,1,0,0,95,17,46,27.0
8427,2,0,0,8,8,0,22,8,7,0,0,0,64,7,0,100.0
8428,1,0,0,4,1,0,1,4,9,0,0,0,25,1,4,20.0
8429,1,0,0,10,8,0,7,12,1,0,0,0,61,2,2,50.0
8430,4,0,0,20,11,2,3,18,15,0,1,0,79,35,33,51.5
8431,4,0,0,23,17,0,23,30,18,0,0,0,129,25,15,62.5
8432,3,0,0,25,62,17,107,9,18,1,0,0,90,18,29,38.3
8433,6,0,0,43,28,2,66,54,68,0,1,1,194,30,27,52.6
8434,3,1,1,8,12,0,10,1,4,0,0,0,16,0,1,0.0
8435,5,0,0,39,29,1,16,34,29,0,0,0,166,43,51,45.7
8436,3,1,0,46,26,13,6,0,11,0,0,0,57,66,81,44.9
8437,1,0,0,2,2,0,0,2,3,0,0,0,16,4,6,40.0
8438,2,0,0,11,9,4,35,2,11,1,2,0,16,7,8,46.7
8439,0,0,0,0,0,3,0,0,0,0,0,0,1,2,1,66.7
8440,0,0,0,2,9,5,5,0,1,0,0,0,17,10,11,47.6
8441,2,0,0,7,17,12,9,3,3,0,0,0,23,39,50,43.8
8442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8443,7,1,1,30,26,0,6,18,20,0,1,0,172,29,18,61.7
8444,5,0,0,40,23,7,48,13,32,0,0,0,92,16,32,33.3
8445,6,0,0,25,31,0,263,46,39,0,0,0,190,25,16,61.0
8446,3,0,0,13,4,1,0,7,3,0,1,0,47,27,15,64.3
8447,4,0,0,18,17,0,21,29,15,0,0,0,109,20,22,47.6
8448,1,0,0,8,11,0,26,12,10,0,1,0,86,35,18,66.0
8449,10,1,0,63,41,0,9,20,13,0,0,0,166,106,42,71.6
8450,1,0,0,6,5,0,4,0,0,0,0,0,12,16,5,76.2
8451,6,0,0,46,27,25,6,7,8,0,0,0,28,137,101,57.6
8452,3,1,0,10,13,0,4,25,22,0,0,1,137,16,21,43.2
8453,1,0,0,2,3,1,1,6,2,0,0,0,37,6,2,75.0
8454,4,1,0,24,19,5,29,6,10,0,0,0,46,1,7,12.5
8455,5,0,0,32,18,2,42,8,25,2,0,0,75,20,23,46.5
8456,1,0,0,16,15,2,17,2,2,1,0,0,31,1,14,6.7
8457,3,0,0,21,16,18,24,5,21,0,0,0,71,4,21,16.0
8458,2,0,0,32,18,5,5,3,9,1,0,0,36,49,67,42.2
8459,3,0,0,21,25,5,4,5,7,1,0,0,40,23,25,47.9
8460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8461,1,0,0,4,3,2,5,1,0,0,0,0,8,2,4,33.3
8462,2,0,0,23,40,3,25,15,17,1,1,0,60,21,21,50.0
8463,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
8464,0,0,0,2,2,0,0,0,0,0,2,0,31,7,0,100.0
8465,3,0,0,15,34,15,71,32,15,0,0,0,166,30,53,36.1
8466,4,1,1,25,22,10,4,8,5,0,0,0,53,44,51,46.3
8467,1,0,0,10,1,1,16,7,4,0,0,0,34,5,9,35.7
8468,1,1,0,16,13,0,5,28,10,0,1,0,148,45,40,52.9
8469,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
8470,7,0,0,20,36,1,57,6,10,0,1,0,101,26,40,39.4
8471,2,0,0,21,19,7,24,6,13,0,0,0,54,18,14,56.3
8472,8,0,0,39,45,3,33,8,25,1,0,0,78,19,37,33.9
8473,1,0,0,11,6,1,27,15,12,0,0,0,61,12,16,42.9
8474,2,0,0,21,12,1,31,8,7,0,1,0,40,17,34,33.3
8475,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0
8476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
8477,2,0,0,3,6,0,22,6,7,0,0,0,26,1,3,25.0
8478,5,0,0,42,23,3,9,22,27,0,0,0,167,36,29,55.4
8479,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
8480,3,0,0,13,7,0,45,46,24,0,0,0,144,19,25,43.2
8481,6,1,0,14,6,0,12,17,7,0,0,0,47,14,21,40.0
8482,3,1,1,16,16,8,21,4,1,0,0,0,35,81,50,61.8
8483,9,0,0,38,62,0,33,22,17,2,0,0,116,14,19,42.4
8484,5,0,0,19,12,10,5,1,6,0,0,0,13,10,18,35.7
8485,0,0,0,4,3,1,9,2,5,0,0,0,12,1,3,25.0
8486,4,0,0,28,12,2,8,2,10,0,0,0,38,16,41,28.1
8487,1,0,0,12,11,6,2,3,1,0,0,0,13,3,15,16.7
8488,1,0,0,7,6,0,7,3,5,0,0,0,5,5,6,45.5
8489,5,0,0,25,13,0,58,18,20,0,0,0,100,10,16,38.5
