Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att.1,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
184.0,Tobias Sippel,de GER,GK,Gladbach,de Bundesliga,32.0,1988.0,3.8,6.0,0.0,0.0,1.0,0.0,4.8,0.26,-1.2,-0.32,25.0,75.0,33.3,98.0,10.0,41.8,37.4,46.0,73.9,55.0,71.0,1.0,1.4,5.0,1.31,15.8
185.0,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,33.0,1987.0,32.0,62.0,8.0,1.0,6.0,0.0,50.4,0.32,-11.6,-0.36,168.0,418.0,40.2,734.0,108.0,38.3,33.6,271.0,50.6,37.9,486.0,11.0,2.3,21.0,0.66,14.6
186.0,Antonio Sivera,es ESP,GK,Alavés,es La Liga,23.0,1996.0,0.8,,,,,,0.0,0.04,,,4.0,14.0,28.6,15.0,4.0,53.3,39.5,7.0,85.7,53.6,10.0,1.0,10.0,,,8.0
187.0,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,29.0,1991.0,28.0,46.0,5.0,1.0,8.0,1.0,47.4,0.29,2.4,0.09,92.0,257.0,35.8,724.0,168.0,27.8,30.2,231.0,24.2,23.4,443.0,23.0,5.2,21.0,0.75,12.6
188.0,Yann Sommer,ch SUI,GK,Gladbach,de Bundesliga,31.0,1988.0,30.1,50.0,6.0,0.0,5.0,0.0,40.2,0.26,-9.8,-0.33,120.0,298.0,40.3,1026.0,123.0,23.7,28.7,212.0,25.9,28.6,397.0,7.0,1.8,30.0,1.0,16.5
189.0,David Soria,es ESP,GK,Getafe,es La Liga,27.0,1993.0,28.0,31.0,6.0,0.0,3.0,3.0,28.7,0.27,0.7,0.03,291.0,730.0,39.9,660.0,15.0,85.3,51.7,195.0,85.6,55.6,317.0,12.0,3.8,46.0,1.64,18.5
190.0,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,28.0,1992.0,14.0,21.0,1.0,0.0,2.0,0.0,17.3,0.33,-3.7,-0.26,40.0,91.0,44.0,318.0,74.0,17.9,28.3,57.0,59.6,43.6,143.0,8.0,5.6,27.0,1.93,16.3
191.0,Zack Steffen,us USA,GK,Manchester City,eng Premier League,25.0,1995.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.47,-0.1,-0.06,0.0,4.0,0.0,22.0,4.0,13.6,27.0,8.0,12.5,12.3,14.0,0.0,0.0,0.0,0.0,
192.0,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,25.0,1995.0,9.0,14.0,2.0,0.0,1.0,0.0,12.8,0.29,-1.2,-0.14,50.0,90.0,55.6,287.0,49.0,29.6,29.3,57.0,8.8,23.6,119.0,4.0,3.4,5.0,0.56,14.2
193.0,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,30.0,1990.0,29.7,32.0,4.0,0.0,4.0,2.0,29.8,0.25,-0.2,-0.01,76.0,149.0,51.0,836.0,132.0,15.6,26.5,179.0,10.6,22.0,399.0,12.0,3.0,37.0,1.24,16.2
194.0,Ciprian Tătărușanu,ro ROU,GK,Milan,it Serie A,34.0,1986.0,1.0,3.0,1.0,0.0,2.0,0.0,2.4,0.29,-0.6,-0.59,1.0,3.0,33.3,22.0,8.0,9.1,19.7,4.0,25.0,30.3,12.0,0.0,0.0,0.0,0.0,8.0
195.0,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,28.0,1992.0,31.0,32.0,3.0,1.0,4.0,2.0,28.6,0.24,-1.4,-0.04,78.0,171.0,45.6,881.0,156.0,14.6,26.5,161.0,26.1,31.6,283.0,17.0,6.0,32.0,1.03,15.8
196.0,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,30.0,1990.0,3.0,4.0,0.0,0.0,1.0,1.0,3.0,0.19,0.0,0.01,28.0,66.0,42.4,56.0,10.0,64.3,45.9,32.0,93.8,59.6,52.0,2.0,3.8,1.0,0.33,11.1
197.0,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,30.0,1990.0,33.0,52.0,4.0,1.0,5.0,2.0,44.6,0.27,-5.4,-0.16,222.0,574.0,38.7,1088.0,163.0,41.2,34.4,265.0,47.5,41.6,459.0,14.0,3.1,51.0,1.55,15.7
198.0,Samir Ujkani,xk KVX,GK,Torino,it Serie A,32.0,1988.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.09,-0.7,-0.73,2.0,5.0,40.0,20.0,5.0,25.0,30.9,6.0,0.0,26.0,19.0,0.0,0.0,0.0,0.0,11.5
199.0,Tomáš Vaclík,cz CZE,GK,Sevilla,es La Liga,31.0,1989.0,5.0,5.0,0.0,0.0,0.0,0.0,5.8,0.41,0.8,0.15,17.0,37.0,45.9,120.0,22.0,25.8,29.2,25.0,24.0,30.2,62.0,4.0,6.5,2.0,0.4,11.2
200.0,Koke Vegas,es ESP,GK,Levante,es La Liga,24.0,1995.0,1.0,2.0,0.0,0.0,0.0,0.0,2.2,0.55,0.2,0.19,3.0,12.0,25.0,19.0,3.0,47.4,37.2,10.0,30.0,32.0,12.0,0.0,0.0,1.0,1.0,12.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201.0,Guglielmo Vicario,it ITA,GK,Cagliari,it Serie A,23.0,1996.0,4.0,6.0,0.0,0.0,2.0,0.0,4.9,0.23,-1.1,-0.28,26.0,54.0,48.1,81.0,17.0,39.5,35.6,25.0,88.0,56.4,71.0,1.0,1.4,0.0,0.0,6.8
202.0,Iván Villar,es ESP,GK,Celta Vigo,es La Liga,23.0,1997.0,19.8,30.0,6.0,1.0,2.0,1.0,27.1,0.28,-1.9,-0.1,100.0,338.0,29.6,505.0,77.0,45.0,37.1,172.0,64.5,49.4,319.0,7.0,2.2,31.0,1.57,15.5
203.0,João Virgínia,pt POR,GK,Everton,eng Premier League,20.0,1999.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.3,0.58,2.0,9.0,22.2,12.0,3.0,50.0,44.6,3.0,100.0,67.3,4.0,1.0,25.0,0.0,0.0,10.0
204.0,Rubén Yáñez,es ESP,GK,Getafe,es La Liga,26.0,1993.0,10.0,12.0,1.0,0.0,0.0,0.0,11.0,0.33,-1.0,-0.1,79.0,183.0,43.2,203.0,33.0,63.1,43.4,68.0,80.9,54.8,127.0,5.0,3.9,4.0,0.4,12.3
205.0,Yoel,es ESP,GK,Eibar,es La Liga,31.0,1988.0,3.3,3.0,0.0,0.0,0.0,0.0,2.3,0.38,-0.7,-0.21,34.0,69.0,49.3,102.0,26.0,51.0,40.2,17.0,100.0,69.9,19.0,0.0,0.0,15.0,4.5,24.3
206.0,Robin Zentner,de GER,GK,Mainz 05,de Bundesliga,25.0,1994.0,31.0,46.0,5.0,1.0,3.0,1.0,40.9,0.26,-4.1,-0.13,132.0,453.0,29.1,824.0,199.0,38.0,35.4,250.0,56.0,46.0,470.0,32.0,6.8,37.0,1.19,14.5
207.0,Ron-Robert Zieler,de GER,GK,Köln,de Bundesliga,31.0,1989.0,0.6,1.0,1.0,0.0,0.0,0.0,1.2,0.07,0.2,0.31,6.0,11.0,54.5,17.0,4.0,35.3,33.5,6.0,83.3,49.7,15.0,1.0,6.7,0.0,0.0,13.0
208.0,Jeroen Zoet,nl NED,GK,Spezia,it Serie A,29.0,1991.0,6.7,12.0,3.0,0.0,2.0,0.0,10.0,0.24,-2.0,-0.3,37.0,101.0,36.6,275.0,46.0,32.4,33.1,31.0,38.7,37.4,72.0,6.0,8.3,11.0,1.64,17.8
